WKT,code,name,easting,northing,latitude,longitude
POINT (170.977653657762 -45.0805856532654),344000,Oamaru North Orana Park,1440831.80545,5006107.98805,-45.08058565,170.97765366
POINT (170.945397262462 -45.0982039132178),344100,Oamaru Gardens,1438342.80315,5004086.80915,-45.09820391,170.94539726
POINT (170.967268703359 -45.090875879143),344200,Glen Warren,1440043.1934,5004944.369,-45.09087588,170.9672687
POINT (170.947321055149 -45.1068193087115),344300,Holmes Hill,1438518.46735,5003133.57655,-45.10681931,170.94732106
POINT (170.971824803174 -45.1007158001485),344400,Oamaru Central,1440429.13335,5003860.26345,-45.1007158,170.9718248
POINT (170.961385645023 -45.1057956715882),344500,South Hill,1439622.0413,5003275.28885,-45.10579567,170.96138565
POINT (170.97634366282 -45.1072761795951),344600,Inlet Port Oamaru,1440802.90545,5003140.3847,-45.10727618,170.97634366
POINT (170.709543593335 -45.4814725778985),344700,Palmerston,1420996.0247,4961010.00665,-45.48147258,170.70954359
POINT (169.280903878633 -44.9431435752184),344800,Lindis-Nevis Valleys,1306587.95955,5016633.91565,-44.94314357,169.28090388
POINT (169.170476414535 -45.0641197522183),344900,Cromwell West,1298512.0707,5002788.98025,-45.06411975,169.17047641
POINT (169.206179068768 -45.0374787353061),345000,Cromwell East,1301183.9422,5005881.04425,-45.03747874,169.20617907
POINT (169.725560904536 -45.0524266020711),345100,Manuherikia-Ida Valleys,1342159.6627,5006008.2338,-45.0524266,169.7255609
POINT (169.250869347243 -45.281090599915),345200,Earnscleugh,1305961.36705,4978982.5677,-45.2810906,169.25086935
POINT (169.439430856307 -45.1990538286119),345300,Dunstan-Galloway,1320347.114,4988767.28475,-45.19905383,169.43943086
POINT (169.324454818418 -45.1924701190178),345400,Clyde,1311283.45295,4989093.5082,-45.19247012,169.32445482
POINT (169.389847440978 -45.243638355461),345500,Alexandra North,1316674.60315,4983641.2441,-45.24363835,169.38984744
POINT (169.375785410127 -45.2521042100642),345600,Alexandra South,1315613.328,4982651.2291,-45.25210421,169.37578541
POINT (170.020869083116 -45.2528232880822),345700,Maniototo,1366234.61385,4984645.2795,-45.25282329,170.02086908
POINT (169.426678965164 -45.5822705917806),345800,Teviot Valley,1321238.21195,4946150.61155,-45.58227059,169.42667896
POINT (169.409515678046 -44.476272474448),345900,Outer Wanaka,1314445.2033,5068953.6712,-44.47627247,169.40951568
POINT (168.35593395237 -44.7273475820753),346000,Glenorchy,1232240.67295,5036836.87045,-44.72734758,168.35593395
POINT (169.111496643947 -44.5272369146184),346100,Inland water Lake Wanaka,1291012.51945,5062207.04675,-44.52723691,169.11149664
POINT (168.71544041555 -44.8371299426874),346200,Outer Wakatipu,1261353.77965,5026205.89055,-44.83712994,168.71544041
POINT (169.394474287761 -44.3817918724763),346300,Inland water Lake Hawea,1312785.98415,5079395.9428,-44.38179187,169.39447429
POINT (169.049726329897 -44.7825550192408),346400,Cardrona,1287480.52985,5033609.48495,-44.78255502,169.04972633
POINT (168.554599937474 -45.0866644169035),346500,Inland water Lake Wakatipu,1250163.85165,4997801.6193,-45.08666442,168.55459994
POINT (169.130836536711 -44.6739947532454),346600,Wanaka Waterfront,1293323.5268,5045977.7864,-44.67399475,169.13083654
POINT (169.15232062517 -44.6800410872),346700,Wanaka North,1295058.1837,5045386.88415,-44.68004109,169.15232063
POINT (169.115279509034 -44.7033624098653),346800,Wanaka West,1292246.2186,5042656.75165,-44.70336241,169.11527951
POINT (169.182010759587 -44.68367444538),346900,Albert Town,1297430.2092,5045094.12555,-44.68367445,169.18201076
POINT (169.149949519723 -44.7051942718625),347000,Wanaka Central,1295002.5102,5042583.87405,-44.70519427,169.14994952
POINT (169.266784249092 -44.6138787871687),347100,Lake Hawea,1303792.969,5053159.038,-44.61387879,169.26678425
POINT (169.294319602655 -44.6872814524656),347200,Upper Clutha Valley,1306348.9062,5045104.96525,-44.68728145,169.2943196
POINT (168.513057043949 -45.1961915202538),347300,Kingston,1247571.4138,4985453.58715,-45.19619152,168.51305704
POINT (168.673262892077 -44.9892490871824),347400,Arthurs Point,1258922.779,5009130.5068,-44.98924909,168.67326289
POINT (168.783826668259 -44.9714097157626),347500,Wakatipu Basin,1267535.2734,5011572.46025,-44.97140971,168.78382667
POINT (168.699403326087 -45.007606579202),347600,Queenstown Hill,1261091.8711,5007201.111,-45.00760658,168.69940333
POINT (168.661730036506 -45.0226437128658),347700,Warren Park,1258212.66385,5005372.08825,-45.02264371,168.66173004
POINT (168.631068726704 -45.0413032339864),347800,Sunshine Bay-Fernhill,1255909.0849,5003169.1531,-45.04130323,168.63106873
POINT (168.838415563162 -44.9457261025977),347900,Arrowtown,1271693.1797,5014648.39685,-44.9457261,168.83841556
POINT (168.748760955342 -44.9947895169257),348000,Quail Rise,1264906.6511,5008830.59405,-44.99478952,168.74876096
POINT (168.654603429855 -45.0327314959582),348100,Queenstown Central,1257711.44265,5004221.30495,-45.0327315,168.65460343
POINT (168.672497656351 -45.0328946097437),348200,Queenstown East,1259121.9447,5004278.80805,-45.03289461,168.67249766
POINT (168.689397846464 -45.0269975180347),348300,Frankton Arm,1260418.23775,5005005.03665,-45.02699752,168.68939785
POINT (168.745852808613 -45.0182569699106),348400,Frankton,1264814.5618,5006211.60215,-45.01825697,168.74585281
POINT (168.81476849399 -44.9795582551061),348500,Lake Hayes,1270022.0022,5010793.91745,-44.97955825,168.81476849
POINT (168.723252395528 -45.0390866051245),348600,Kelvin Heights,1263156.2911,5003803.7445,-45.0390866,168.7232524
POINT (168.775725463025 -45.0067925335781),348700,Shotover Country,1267101.70365,5007608.56205,-45.00679253,168.77572546
POINT (168.793744389279 -45.0022808188764),348800,Lake Hayes Estate,1268495.6365,5008183.77125,-45.00228082,168.79374439
POINT (168.737156158662 -45.071826249259),348900,Jacks Point,1264443.2513,5000224.61855,-45.07182625,168.73715616
POINT (170.122705499341 -45.6328690502034),349000,Strath Taieri,1375737.48715,4942714.79305,-45.63286905,170.1227055
POINT (170.532498915915 -45.6249391230318),349100,Bucklands Crossing,1407650.07575,4944661.5434,-45.62493912,170.53249892
POINT (170.667257671633 -45.6031229196447),349200,Waikouaiti,1418084.2856,4947399.98735,-45.60312292,170.66725767
POINT (170.202713694873 -45.9356877271146),349300,Momona,1383151.54805,4909292.8317,-45.93568773,170.20271369
POINT (170.366338208529 -45.8271335903839),349400,Taieri,1395437.3262,4921785.5962,-45.82713359,170.36633821
POINT (170.583148709742 -45.7300537017909),349500,Inlets other Dunedin City,1411950.9747,4933103.8526,-45.7300537,170.58314871
POINT (170.569709367805 -45.7837485320371),349600,Mount Cargill,1411086.6891,4927106.6884,-45.78374853,170.56970937
POINT (170.338315453681 -45.8731068716805),349700,Bush Road,1393431.1509,4916605.7503,-45.87310687,170.33831545
POINT (170.364354656923 -45.8664627925705),349800,Mosgiel East,1395427.57765,4917411.0168,-45.86646279,170.36435466
POINT (170.347865492495 -45.8786698621507),349900,Mosgiel Central,1394192.8487,4916012.3843,-45.87866986,170.34786549
POINT (170.356438216116 -45.8766603092562),350000,Seddon Park,1394850.68285,4916257.73265,-45.87666031,170.35643822
POINT (170.386277643063 -45.8670074835462),350100,Wingatui,1397131.1349,4917406.48525,-45.86700748,170.38627764
POINT (170.38272517172 -45.9129103090086),350200,Saddle Hill-Chain Hills,1397022.7936,4912297.5849,-45.91291031,170.38272517
POINT (170.351889425349 -45.8910338550988),350300,East Taieri,1394550.71475,4914649.1069,-45.89103385,170.35188942
POINT (170.466542276432 -45.8570668720701),350400,Halfway Bush,1403325.8317,4918711.87155,-45.85706687,170.46654228
POINT (170.483406411842 -45.8493635273321),350500,Helensburgh,1404607.991,4919609.1489,-45.84936353,170.48340641
POINT (170.499607059873 -45.8432139569108),350600,Glenleith,1405844.4043,4920331.9095,-45.84321396,170.49960706
POINT (170.400797407614 -45.9016140601653),350700,Fairfield (Dunedin City),1398383.39865,4913598.4744,-45.90161406,170.40079741
POINT (170.61716759583 -45.8382738657554),350800,Inlet Otago Harbour,1414956.4459,4921160.01175,-45.83827386,170.6171676
POINT (170.461603697861 -45.8668977384431),350900,Brockville,1402977.2034,4917607.46785,-45.86689774,170.4616037
POINT (170.486218637786 -45.8583870531894),351000,Wakari,1404857.9144,4918613.50845,-45.85838705,170.48621864
POINT (170.422631623162 -45.8981581953942),351100,Abbotsford,1400064.6025,4914037.4073,-45.89815819,170.42263162
POINT (170.374257869016 -45.9339513429626),351200,Brighton,1396443.16265,4909938.29425,-45.93395134,170.37425787
POINT (170.51388060932 -45.8482568915539),351300,Pine Hill-Dalmore,1406970.17925,4919806.2584,-45.84825689,170.51388061
POINT (170.448766433116 -45.8963285453685),351400,Kaikorai-Bradford,1402085.4253,4914305.88435,-45.89632854,170.44876643
POINT (170.500646519601 -45.8577779692606),351500,Maori Hill,1405975.7947,4918716.3625,-45.85777797,170.50064652
POINT (170.491757203105 -45.8671190737253),351600,Roslyn (Dunedin City),1405318.35825,4917656.90185,-45.86711907,170.4917572
POINT (170.529684564883 -45.8468284143942),351700,North East Valley Chingford,1408192.31175,4920003.06745,-45.84682841,170.52968456
POINT (170.591286685965 -45.8281024049704),351800,Roseneath-Sawyers Bay,1412912.5479,4922229.7475,-45.8281024,170.59128669
POINT (170.544903410762 -45.8417597008458),351900,Normanby,1409356.6358,4920602.66965,-45.8417597,170.54490341
POINT (170.522372529404 -45.8523861876402),352000,North East Valley Knox,1407643.74925,4919367.99415,-45.85238619,170.52237253
POINT (170.481377303944 -45.8748166220775),352100,Belleknowes,1404539.7204,4916776.3132,-45.87481662,170.4813773
POINT (170.519168536828 -45.8587784870175),352200,Gardens (Dunedin City),1407417.0844,4918650.075,-45.85877849,170.51916854
POINT (170.46858497429 -45.8868412734434),352300,Kenmure,1403589.37865,4915408.93345,-45.88684127,170.46858497
POINT (170.507862636695 -45.8629021716502),352400,Campus West,1406553.7518,4918164.5794,-45.86290217,170.50786264
POINT (170.425534532796 -45.9198456429758),352500,Waldronville,1400367.60005,4911635.17115,-45.91984564,170.42553453
POINT (170.437369250873 -45.9070971220915),352600,Green Island,1401239.7494,4913081.1272,-45.90709712,170.43736925
POINT (170.617994086974 -45.8122038331908),352700,Port Chalmers,1414934.21415,4924058.3285,-45.81220383,170.61799409
POINT (170.504666150198 -45.8666800365636),352800,Royal Terrace,1406318.76435,4917737.09915,-45.86668004,170.50466615
POINT (170.492727245981 -45.8757494038983),352900,Arthur Street,1405423.78495,4916700.4283,-45.8757494,170.49272725
POINT (170.541948781765 -45.8551761329636),353000,Opoho,1409173.11725,4919105.02925,-45.85517613,170.54194878
POINT (170.519502465551 -45.8649121458207),353100,Campus North,1407464.1922,4917969.42435,-45.86491215,170.51950247
POINT (170.51211678589 -45.8679379203742),353200,Campus South,1406901.4106,4917615.4074,-45.86793792,170.51211679
POINT (170.484042358993 -45.8856444820876),353300,Mornington,1404784.4879,4915579.85015,-45.88564448,170.48404236
POINT (170.502912214041 -45.8771247112934),353400,Dunedin Central,1406218.95515,4916572.42315,-45.87712471,170.50291221
POINT (170.475685223805 -45.8919454171567),353500,Maryhill,1404158.2213,4914859.3173,-45.89194542,170.47568522
POINT (170.565348060936 -45.8525040645956),353600,Ravensbourne-St Leonards,1410980.59385,4919457.58895,-45.85250406,170.56534806
POINT (170.531300758879 -45.8678272730956),353700,Harbourside,1408389.979,4917673.95415,-45.86782727,170.53130076
POINT (170.493184491304 -45.8846408097147),353800,Fernhill,1405490.31605,4915713.69615,-45.88464081,170.49318449
POINT (170.646108813896 -45.8715672507548),353900,Otago Peninsula,1417313.00525,4917527.75455,-45.87156725,170.64610881
POINT (170.460345922622 -45.9047162952773),354000,Concord,1403013.38125,4913402.6674,-45.90471629,170.46034592
POINT (170.468592341776 -45.8993189569891),354100,Calton Hill,1403633.9579,4914022.6622,-45.89931896,170.46859234
POINT (170.482034505282 -45.8967711695001),354200,Caversham,1404667.73245,4914338.7418,-45.89677117,170.4820345
POINT (170.504328703845 -45.8922844784099),354300,Hillside-Portsmouth Drive,1406381.5805,4914891.59095,-45.89228448,170.5043287
POINT (170.480719587746 -45.9032480400622),354400,Kew (Dunedin City),1404588.4656,4913615.92885,-45.90324804,170.48071959
POINT (170.472225694624 -45.9083094344763),354500,Corstorphine,1403947.4671,4913032.74645,-45.90830943,170.47222569
POINT (170.490305988396 -45.9009933422171),354600,Forbury,1405324.1487,4913889.88015,-45.90099334,170.49030599
POINT (170.499982913172 -45.8988999073774),354700,Bathgate Park,1406067.47635,4914146.04555,-45.89889991,170.49998291
POINT (170.47562075299 -45.9148608995101),354800,St Clair,1404233.8298,4912313.2102,-45.9148609,170.47562075
POINT (170.533502768949 -45.8846378861116),354900,Waverley,1408618.63725,4915811.5577,-45.88463789,170.53350277
POINT (170.594144045238 -45.8717233872607),355000,Macandrew Bay-Company Bay,1413280.5785,4917390.09885,-45.87172339,170.59414405
POINT (170.638297979032 -45.8445504952345),355100,Broad Bay-Portobello,1416617.97425,4920511.4374,-45.84455049,170.63829798
POINT (170.502863899376 -45.9048153760533),355200,St Kilda South,1406311.5409,4913495.82965,-45.90481538,170.5028639
POINT (170.518147401739 -45.8973379844051),355300,Musselburgh,1407471.1127,4914363.5959,-45.89733798,170.5181474
POINT (170.542968142484 -45.8881185881644),355400,Shiel Hill,1409364.97815,4915447.51495,-45.88811859,170.54296814
POINT (170.513291757853 -45.9035120378541),355500,St Kilda North,1407115.83795,4913665.9126,-45.90351204,170.51329176
POINT (170.53683509337 -45.8982685046812),355600,Andersons Bay,1408923.9705,4914305.16395,-45.8982685,170.53683509
POINT (170.527786095038 -45.9034858632131),355700,Tainui,1408239.99495,4913703.7826,-45.90348586,170.52778609
POINT (169.212907020979 -45.835354223273),355800,West Otago,1305894.11805,4917268.08025,-45.83535422,169.21290702
POINT (169.715074429868 -45.8828385647245),355900,Tuapeka,1345108.4393,4913721.2702,-45.88283856,169.71507443
POINT (169.36302837798 -46.2329591376901),356000,Clinton,1319573.02,4873636.9095,-46.23295914,169.36302838
POINT (169.615628735955 -46.1466617251297),356100,Clutha Valley,1338639.47865,4884087.63645,-46.14666172,169.61562874
POINT (170.086556058821 -46.0724734221647),356200,Bruce,1374703.53315,4893772.948,-46.07247342,170.08655606
POINT (169.465170212057 -46.459644331986),356300,Catlins,1328573.8402,4848807.72325,-46.45964433,169.46517021
POINT (169.967501818781 -46.1216723368587),356400,Milton,1365706.0303,4887962.45315,-46.12167234,169.96750182
POINT (169.722554116773 -46.2444901792272),356500,Balclutha South,1347345.70895,4873565.1262,-46.24449018,169.72255412
POINT (169.752917197314 -46.2324564466299),356600,Balclutha North,1349631.47135,4874998.4822,-46.23245645,169.7529172
POINT (169.777983348754 -46.2372167127656),356700,Benhar-Stirling,1351585.6289,4874548.47235,-46.23721671,169.77798335
POINT (169.857241892307 -46.2645750224209),356800,Kaitangata-Matau,1357816.6836,4871754.2073,-46.26457502,169.85724189
POINT (169.641976451742 -46.4766789064948),356900,Inlet Catlins,1342229.82635,4847507.7265,-46.47667891,169.64197645
POINT (167.361872190565 -45.3516912349673),357000,Fiordland,1158364.7955,4962496.00715,-45.35169124,167.36187219
POINT (166.723112548423 -45.7095588915031),357100,Inlets Fiordland,1111453.7815,4919027.99885,-45.7095589,166.72311254
POINT (167.730702965696 -45.2107912956027),357200,Inland water Lake Te Anau,1186228.4588,4980110.59505,-45.2107913,167.73070296
POINT (167.981360269766 -45.2661863242301),357300,Mararoa,1206294.61435,4975214.3527,-45.26618632,167.98136027
POINT (167.492820207481 -45.5183272722117),357400,Inland water Lake Manapouri,1169893.12145,4944696.7725,-45.51832727,167.49282021
POINT (167.723030473148 -45.4135155998245),357500,Te Anau,1187104.79095,4957550.88545,-45.4135156,167.72303047
POINT (167.754056575669 -45.4417266725492),357600,Whitestone,1189737.29725,4954576.17105,-45.44172667,167.75405657
POINT (168.37465706245 -45.5465414029059),357700,Mossburn,1238941.8323,4945918.63215,-45.5465414,168.37465706
POINT (167.267169712439 -45.9209923882894),357800,Inland water Lake Hauroko,1155486.11845,4898728.7317,-45.92099239,167.26716971
